R,mot,riesgo,ali,neto,ins
1.699186991869769,TP,12.300000000000644,False,1.601626016260018,EURUSD
-1.0,SL,7.200000000000539,False,-1.166666666666654,EURUSD
-1.0,SL,5.1000000000001044,False,-1.235294117647054,EURUSD
0.7000000000000222,TP,29.999999999998916,False,0.6600000000000207,EURUSD
-1.0,SL,13.199999999999878,False,-1.0909090909090917,EURUSD
-1.0,SL,28.69999999999928,True,-1.0418118466898965,EURUSD
-1.0,SL,12.299999999998423,True,-1.0975609756097686,EURUSD
0.8160377358490996,TP,21.199999999998997,True,0.7594339622641912,EURUSD
0.5227272727274218,TP,8.799999999999919,True,0.38636363636378424,EURUSD
-1.0,SL,9.799999999999809,True,-1.122448979591839,EURUSD
-1.0,SL,19.099999999998563,False,-1.0628272251308948,EURUSD
-1.0,SL,1.7000000000000348,False,-1.705882352941162,EURUSD
1.0717299578059092,TP,23.699999999999832,False,1.0210970464135039,EURUSD
-1.0,SL,15.499999999999403,True,-1.0774193548387125,EURUSD
1.7341772151903287,TP,7.899999999998464,True,1.582278481013084,EURUSD
-1.0,SL,0.9999999999998899,False,-2.200000000000132,EURUSD
1.3833333333332962,TP,5.999999999999339,False,1.1833333333332743,EURUSD
0.8490566037734426,TP,10.600000000000609,True,0.7358490566036378,EURUSD
0.6111111111111591,TP,18.000000000000238,False,0.5444444444444934,EURUSD
0.4674556213016313,TP,16.900000000001913,True,0.3964497041418761,EURUSD
1.0064935064935496,TP,15.399999999998748,False,0.9285714285714654,EURUSD
5.473684210529053,TP,3.7999999999982492,True,5.157894736844697,EURUSD
-1.0,SL,12.799999999999478,True,-1.0937500000000038,EURUSD
0.8490566037734426,TP,10.600000000000609,True,0.7358490566036378,EURUSD
0.9215686274509035,TP,10.200000000000209,False,0.8039215686273765,EURUSD
-1.0,SL,13.600000000000279,False,-1.0882352941176452,EURUSD
-1.0,SL,13.799999999999368,True,-1.0869565217391344,EURUSD
1.105022831050312,TP,21.899999999999142,True,1.0502283105023646,EURUSD
0.4040404040403406,TP,19.800000000000928,True,0.3434343434342828,EURUSD
0.3613445378152468,TP,11.900000000000244,False,0.2605042016807951,EURUSD
